Date,User,Message
3/14/24 18:16,일하기 싫은 네오,.
3/14/24 18:17,소심한 네오,이전에 같은 질문이 있었군요 감사합니다!
3/14/24 19:44,치맥하는 제이지,제가 내용을 잘못 이해한건지 잘 모르겠는데 2번 문제에서 하라는 대로 sgd를 사용하게 되면 앞에 1/N이 붙지 않아야 하는것 아닌가요?
3/14/24 19:44,치맥하는 제이지,사진
3/14/24 20:15,청소하는 튜브,이거 참고하시면 됩니다
3/14/24 20:19,치맥하는 제이지,감사합니다!
3/14/24 23:57,권투하는 무지,hw2 prob3에서 decision model은 aTx+b가 아니라 그냥 aTx를 써야 하는 건가요...? 전자로 하는게 더 일반적인 것 같아서 그렇게 했는데 결과는 잘 안나오고 힌트 보니 후자로 해야 하는 것 같아서 질문드립니다
3/14/24 23:59,신난 어피치,후자로 하면 잘 나오는 것 같습니다!
3/15/24 0:00,신난 어피치,저도 전자는 결과가 안 나왔습니다..
3/15/24 0:01,옐로카드 프로도,혹시 일반적인 LR 쓰신걸까요?? 이것저것 해보고 있는데 잘 안나와서 질문드려요!
3/15/24 0:01,A+ is All you need,저는 전자로 해서 결과 냈는데 aTx 해도 되나요?
3/15/24 0:02,멋쩍은 튜브,저는 ax해도 잘 나온 거 같아요
3/15/24 0:03,멋쩍은 튜브,*해서
3/15/24 0:03,멋쩍은 튜브,Loss function은 1번 거로 했어요
3/15/24 0:16,옐로카드 프로도,그렇군요... 감사합니다!! 제가 뭔가 잘못했나보네요
3/15/24 1:47,초롱초롱 어피치,"hw2 prob1, 2에서 loss가 줄어들지 않고 계속 osciallate하는데 제가 뭔가 잘못하고 있는 거겠죠?"
3/15/24 1:48,이민준,전 그때 lr을 줄이고 epoch를 키우니 해결되었습니다
3/15/24 1:48,멋쩍은 튜브,사진
3/15/24 1:48,멋쩍은 튜브,저도 2번은 이런 식으로
3/15/24 1:48,멋쩍은 튜브,좀 이상하네요ㅠㅠ
3/15/24 1:48,빈털터리 제이지,Scaler가 있기 때문에 loss가 0까지 안가는게 맞습니다
3/15/24 1:50,빈털터리 제이지,*regularizer 
3/15/24 1:50,멋쩍은 튜브,저 같은 경우에는 이런 식으로 진동하는데 이건 뮨제가 있는거겠죠?
3/15/24 1:51,빈털터리 제이지,Sgd니까 진동하는것도 맞죠
3/15/24 1:51,멋쩍은 튜브,근데
3/15/24 1:51,멋쩍은 튜브,진동하면서 감소해야 되는데
3/15/24 1:51,멋쩍은 튜브,너무 횡보하는 느낌이네뇨
3/15/24 1:51,멋쩍은 튜브,Lr 조절해 봐도 횡보는 똑같더라고요
3/15/24 1:51,치즈케이크,epoch 더 돌려보시죠
3/15/24 1:52,멋쩍은 튜브,사진
3/15/24 1:52,멋쩍은 튜브,만번 해도 이러면
3/15/24 1:52,멋쩍은 튜브,뭔가 오류가 있는 걸로 확인하는게
3/15/24 1:52,멋쩍은 튜브,*생각하는게
3/15/24 1:52,멋쩍은 튜브,맞을까요?
3/15/24 1:52,치즈케이크,괜찮은 거 같은데요
3/15/24 1:52,멋쩍은 튜브,아 그런가요
3/15/24 1:53,멋쩍은 튜브,사진
3/15/24 1:53,멋쩍은 튜브,1번은 되게 예쁘게 감소했어서
3/15/24 1:53,멋쩍은 튜브,좀 신경쓰였는데 도움 주신 분들 감사합니다
3/15/24 1:53,치즈케이크,다른 분이 말씀해주신 것처럼 regularizer 때문에 일정 이상 떨어지진 않을 거에요
3/15/24 1:53,치즈케이크,정의상 parameter의 norm이 항상 loss에 들어가서
3/15/24 1:54,멋쩍은 튜브,아
3/15/24 1:54,멋쩍은 튜브,그렇군요
3/15/24 1:54,멋쩍은 튜브,감사합니다...!!
3/15/24 9:50,권투하는 무지,"regularizer term은 grad 계산할때는 포함되고 total loss 계산할 
때는 포함하지 않는 것이 맞나요?"
3/15/24 10:16,TA Gyeongmin,"일반적으로 loss를 계산할 때에도 함께 고려합니다. 
다만 minimize하는 식이 다르기에 regularizer term을 사용하지 않은 모델과 total loss의 크기를 단순 비교할 수는 없습니다."
3/15/24 10:18,권투하는 무지,아 알겠습니다 감사합니다!
3/15/24 10:36,눈물바다에 빠진 라이언,"Problem 2에서 regularizer을 쓰는 이유에 대해서 질문 있습니다!
regularizer term을 없애고 optimization을 하면 loss가 0으로 잘 감소하는 반면, regularizer term이 있을 때는 lambda가 아무리 작아도 loss가 0보다 큰 값으로 수렴하는 것 같습니다. regularizer term을 더해서 생긴 오차라기에는 그 term을 빼고(gradient에서는 고려) loss function 그래프를 그려봐도 0보다 큰 값으로 수렴하는데, 이런 페널티를 감수하고도 regularizer을 쓰는 이유가 있는지 궁금합니다."
3/15/24 10:37,눈물바다에 빠진 라이언,위 내용들도 읽어봤는데 의문이 잘 풀리지 않아서 질문드립니다..
3/15/24 10:42,멋쩍은 튜브,그게 아마
3/15/24 10:42,멋쩍은 튜브,Overfitting 방지 효과도 있다고 알고 있습니다
3/15/24 10:43,멋쩍은 튜브,Loss 가 작아도 overfitting이 되면 결과적으로 좋은 model이 아니니
3/15/24 10:43,멋쩍은 튜브,Loss가 좀 크더라도? 그게 무조건 나쁜 거라고 볼 수는 없을 거 같은 느낌이네요
3/15/24 10:43,눈물바다에 빠진 라이언,hard margin보다 soft margin을 선호한다는 건가요?
3/15/24 10:43,멋쩍은 튜브,샵검색: #overfitting
3/15/24 10:44,청소하는 튜브,지금 보고 있는 것이 training error라서 좋은 모델을 평가할 수 없습니다. 현재 loss가 0인지 아닌지보다 eval data에서 더 낮은지가 조금 더 robust한 것으로 알고 있씁니ㅏㄷ
3/15/24 10:46,눈물바다에 빠진 라이언,overfitting에 대해서는 개념적으로 이해하고 있는데
3/15/24 10:46,멋쩍은 튜브,약간 이런 느낌일 수도 있을 거 같아요...! 아마 람다 term을 통해 과적합에 페널티를 주고 그에 따라서 overfitting과 underfitting 사이에 적당히 균형을 맞춘 결과물이 나온다는 느낌이었던 거 같네요 튜브님 말대로 error가 작다고 좋은 모델이 아니라 test data에서 잘 적용되어야 좋은 모델이라서...?
3/15/24 10:47,눈물바다에 빠진 라이언,뭔가 SVM이 linearly separable인 데이터에 대해서도 정확도가 높은 편이 아닌 것처럼 나와서
3/15/24 10:47,눈물바다에 빠진 라이언,뭔가 찝찝하네요..
3/15/24 10:47,권투하는 무지,2번에서 learning rate나 iteration을 아무리 조정해도 모든 data point를 올바르게 분류하는 정도까지는 학습되지가 않는데 정상인가요...?
3/15/24 10:48,전커서교수님이될래요,삭제된 메시지입니다.
3/15/24 10:49,눈물바다에 빠진 라이언,그래도 일단 답변해주신 분들 감사합니다!
3/15/24 10:50,눈물바다에 빠진 라이언,좀 더 고민해볼게요
3/15/24 10:52,멋쩍은 튜브,https://daeson.tistory.com/m/184
3/15/24 10:52,멋쩍은 튜브,참고하세요! 설명 잘 된 거 같습니다
3/15/24 11:18,눈물바다에 빠진 라이언,"아아 그러면 regularizer의 역할은 θ_1, ..., θ_p 중에서 최소한의 variable을 사용하여 loss를 minimize하는 것이므로, 당연히 모든 θ 값을 사용하는 Problem 1보다 loss는 크게 나올 수 밖에 없지만, overfitting의 문제를 해결했다고 보면 되겠네요"
3/15/24 11:18,눈물바다에 빠진 라이언,다들 정말 감사합니다
3/15/24 13:18,Joshua,"I think it was said earlier, that we should try implementing sgd ourselves (eventhough its okay to just use pytorch). How should we go about calculating the gradient of SVM in problem 2?"
3/15/24 13:21,General Trash,"It should be done by hand, using the given loss function formula in the problem."
3/15/24 14:10,건배하는 프로도,"코드 pdf제출시에, 문제 푼 pdf에 코드 캡쳐한 사진을 이어붙여서 하나의 pdf를 만들어서 제출해도 되냐요?"
3/15/24 14:10,멋쩍은 튜브,둘다 된다고 하신거같아요
3/15/24 14:10,멋쩍은 튜브,저는 저번에 그렇게 내서 다 점수 제대로 받았어요
3/15/24 14:11,건배하는 프로도,네 감사합니다
3/15/24 16:11,소심한 네오,"2번은 잘 되는데, 1번 loss가 감소하다가 갑자기 계속 증가하는데 왜 이런지 아시는분 계신가요..
lr값도 조절을 해보았습니다"
3/15/24 16:11,건방진 제이지,혹시 train-test split을 하셨나요
3/15/24 16:11,건방진 제이지,하셨다면 Overfitting으로 인한 자연스러운 현상입니다
3/15/24 16:12,소심한 네오,split하지 않았습니다 ㅜ
3/15/24 16:12,소심한 네오,사진
3/15/24 16:17,기지개 고양이,저도 2번 이상합니다
3/15/24 16:17,기지개 고양이,ㅠㅠ
3/15/24 16:18,손을 번쩍 든 무지,저도 lr값을 계속 조정해 봤는데 그래프가 계속 올라가더라고요
3/15/24 16:18,소심한 네오,*2번도 regularizer term을 없애니 계속 증가하네요 ㅜㅜ
3/15/24 16:19,옐로카드 프로도,혹시 derv 초기화를 iteration마다 하셨나요? 저는 그것때문에 증가한 적이 있었습니다.
3/15/24 16:20,손을 번쩍 든 무지,derv가 그래디언트 말씀하시는 건가요?
3/15/24 16:22,ㅇㅇ,can we use minibatch sgd for problem 3?
3/15/24 16:22,옐로카드 프로도,네
3/15/24 16:23,손을 번쩍 든 무지,"2번은 max{ 0 , -(Y_i)*(X_i@θ)}라서 매 iteration마다 그래디언트 초기화를 어쩔 수 없이 하긴 했는데, 더 좋은 방법이 있을까요 ㅠㅠ"
3/15/24 16:47,시무룩한 튜브,사진
3/15/24 16:47,시무룩한 튜브,수업 피피티 슬라이드와
3/15/24 16:47,시무룩한 튜브,다운로드 받은 파일에서의 내용이 조금씩 차이가 있는데 수업 영상이 제일
3/15/24 16:47,시무룩한 튜브,정확한 걸까요?
3/15/24 16:48,General Trash,혹시 다운받으신 파일이 2022년 자료인가요?
3/15/24 16:52,힙합맨 제이지,힙합맨 제이지님이 나갔습니다.
3/15/24 16:57,시무룩한 튜브,아뇨 그냥 최신 자료 다운받은 걸로 기억합니다..
3/15/24 16:57,시무룩한 튜브,최신 자료 다시 확인해봤는데 강의자료와 아주 조금씩 다르네요!
3/15/24 17:05,초롱초롱 어피치,사진
3/15/24 17:05,초롱초롱 어피치,loss가 이렇게 나오면 뭔가 단단히 잘못하고 있는 거겠죠?
3/15/24 17:20,하트뿅뿅 라이언,혹시 loss를 구할 때 하나의 요소에 관해서만 계산을 했나요?
3/15/24 17:21,하트뿅뿅 라이언,모든 요소를 고려하고 평균내면 감소하는 모양이 보일 것 같은데
3/15/24 17:25,초롱초롱 어피치,아 평균을 내지 않았네요
3/15/24 17:25,초롱초롱 어피치,정말 감사합니다
3/15/24 17:25,초롱초롱 어피치,이모티콘
3/15/24 20:26,A+ is All you need,코딩 문제들은 묶어서 하나의 노트북파일로 작업해서 제출해도 상관없나요?
3/15/24 20:28,TA Youngmin,Yes. You may submit them in a single file.
3/15/24 20:43,소심한 네오,*plot을 잘못한거였습니다..!
3/15/24 22:10,손을 번쩍 든 무지,사진 2장
3/15/24 22:10,손을 번쩍 든 무지,"아까 나온 거 또 반복하는 것 같긴 한데, 2번 문제에서 똑같은 lr 값에서 regularizer를 넣으면 전자로, regularizer를 없애면 후자로 나오는 것 같은데, 이게 정상일까요...? ㅜㅜ"
3/15/24 22:13,청소하는 튜브,둘 다 아닌 거 같아서 그라디언트나 코드 실수 등 잘못된 게 있는지 확인해 보셔야 할 거 같아요
3/15/24 22:20,소심한 네오,"저도 비슷한 그림이 나왔었는데요, loss를 구할때 tensor끼리 곱하는 과정에서 문제가 있었어요"
3/15/24 22:21,소심한 네오,"hadamard product를 하고싶었는데, 모양을 맞춰주지 않아서 n by 1과 1 by n의 곱셈으로 n by n 행렬이 나온다던지"
3/15/24 22:23,손을 번쩍 든 무지,한번 더 확인해 봐야겠네요.. 두 분 모두 감사합니다!
3/15/24 22:33,송민창,사진
3/15/24 22:34,송민창,저는 2번 그래프가 loss 값이 감소하긴 하는데 진동이 심해서 이런 경우에 어떻게 해결하는지 아시는 분 있나요?
3/15/24 22:36,TA chaeju,lr을 적절히 조정해 보면 해결될 것 같습니다. lr이 조금 큰 것 같네요
3/15/24 22:38,송민창,현재 lr이 1e-5인데 더 줄이게 되면 진동은 조금 줄긴하지만 loss값이 매우 천천히 감소합니다
3/15/24 22:40,신난 어피치,혹시 Loss 값을 평균내지 않으신 거 아닐까요??
3/15/24 22:41,신난 어피치,이 케이스와 비슷하신 것 같은데
3/15/24 22:42,송민창,"저도 처음에 저런 식으로 나왔어서 N으로 나눠서 평균내는 방식으로 1번은 잘됐는데, 2번에서 평균 냈는데도 저런식으로 나오네요"
3/15/24 23:06,부탁하는 네오,알파 0.001 이터레이션 만번으로 해서 대충 일케나오는데 괜찮은거 맞나요?
3/15/24 23:06,부탁하는 네오,사진
3/15/24 23:06,부탁하는 네오,2번문제입니다
3/15/24 23:06,부탁하는 네오,레귤러라이저 때문에 저정도가 한계인거같은데
3/15/24 23:09,열심히 일하는 네오,수렴했다고 보시면 될 거 같네요
3/15/24 23:09,N이 되고픈 엡실론,저도 저정도로 나오네요
3/15/24 23:10,N이 되고픈 엡실론,사진
3/15/24 23:11,부탁하는 네오,답변 감사합니다
3/15/24 23:19,Is Ryu optimal?,Is Ryu optimal?님이 나갔습니다.
3/15/24 23:24,부탁하는 네오,"혹시 3번 문제 데이터생성하는 코드의 의미를
(1, 1)과의 거리가 sqrt(0.7)보다 작은 점을 -1로, 큰 점을 +1로 라벨링한 거라고 봐도 되나요?"
3/15/24 23:40,TA Hyojun,네 맞습니다
3/16/24 0:49,부탁하는 네오,근데 transformation에서 1이 있으니 이게 affine term b를 포함하는 것 아닌가요?
3/16/24 0:49,부탁하는 네오,그냥 a^T로 하셨다는 게 무슨 말인지 잘 이해가 안 갑니다..
3/16/24 1:12,부탁하는 네오,일단 저는 대강 이렇게 나오는데 이게 affine term이 있어서 이렇게 나오는건지는 잘 모르겠습니다
3/16/24 1:12,부탁하는 네오,사진
3/16/24 1:21,멋쟁이 프로도,개인적인 의견으로는 변환의 첫째 항(힌트에서 w[0])가 상수항과 같은 의미를 갖지 않나 싶습니다.
3/16/24 1:22,부탁하는 네오,네 그것까진 알겠는데 위에서 몇몇분께서 상수항 없이 하셨다는 말씀을 하셔서
3/16/24 1:22,부탁하는 네오,문제의 조건상 상수항이 w[0]으로 존재할 수밖에 없어서 뭐지 싶네요
3/16/24 1:24,멋쟁이 프로도,"문제 1번,2번에서 쓰인 모델 자체에는 상수항이 없는 게 맞는데, 이건 파라미터의 성분이 모두 변수라서 그런 거고 3번에 한해서는 파라미터에 상수 성분이 하나 있으니 문제 없어보입니다."
3/16/24 1:25,멋쟁이 프로도,저는 파랑 빨강 완전히 분리되게 나오긴 했습니다.
